host_id,timestamp,kpi_1,kpi_2,kpi_3
2_7,1473548700,0.092946886,7.6875,-1.030004601
2_7,1473549000,0.0956457,7.5,-0.919574903
2_7,1473549300,0.092574635,7.6875,-0.919574903
2_7,1473549600,0.097739609,7.5625,-0.809145204
2_7,1473549900,0.099833517,7.625,-0.919574903
2_7,1473550200,0.104719302,7.3125,-0.919574903
2_7,1473550500,0.104601423,7.5,-0.698715505
2_7,1473550800,0.114093806,7.625,-0.809145204
2_7,1473551100,0.110303057,7.3125,-0.809145204
2_7,1473551400,0.121818,7.375,-0.588285807
2_7,1473551700,0.124448569,7.5625,-0.36742641
2_7,1473552000,0.130612414,7.4375,-0.588285807
2_7,1473552300,0.132287541,7.6875,-0.588285807
2_7,1473552600,0.136661482,7.8125,-0.36742641
2_7,1473552900,0.142477894,7.5,-0.36742641
2_7,1473553200,0.1450154,7.75,-0.256996711
2_7,1473553500,0.146178682,7.625,-0.36742641
2_7,1473553800,0.154901748,7.375,-0.36742641
2_7,1473554100,0.153598872,7.75,-0.256996711
2_7,1473554400,0.160929101,7.9375,-0.256996711
2_7,1473554700,0.166534571,7.4375,-0.146567013
2_7,1473555000,0.180075177,7.75,-0.146567013
2_7,1473555300,0.176678392,7.5625,-0.146567013
2_7,1473555600,0.178493113,7.8125,0.184722083
2_7,1473555900,0.184008622,7.5,-0.036137314
2_7,1473556200,0.198340259,7.625,0.074292384
2_7,1473556500,0.205155542,7.8125,0.074292384
2_7,1473556800,0.206110985,7.625,0.074292384
2_7,1473557100,0.224745216,7.6875,-0.036137314
2_7,1473557400,0.217439803,7.5,0.295151781
2_7,1473557700,0.232329816,7.75,0.184722083
2_7,1473558000,0.239566983,7.5625,0.184722083
2_7,1473558300,0.235053448,7.4375,0.40558148
2_7,1473558600,0.241031168,7.5,0.295151781
2_7,1473558900,0.24796433,7.6875,0.295151781
2_7,1473559200,0.254643121,7.6875,0.295151781
2_7,1473559500,0.259389313,7.5625,0.295151781
2_7,1473559800,0.254757898,7.8125,0.516011178
2_7,1473560100,0.263902848,7.375,0.40558148
2_7,1473560400,0.25517668,7.5625,0.516011178
2_7,1473560700,0.261411873,7.8125,0.40558148
2_7,1473561000,0.262460378,7.4375,0.626440877
2_7,1473561300,0.271859699,7.6875,0.516011178
2_7,1473561600,0.278395794,7.8125,0.626440877
2_7,1473561900,0.267113507,7.5625,0.736870575
2_7,1473562200,0.270345881,7.75,0.957729973
2_7,1473562500,0.26853116,7.875,1.068159671
2_7,1473562800,0.259808094,7.875,0.626440877
2_7,1473563100,0.271068667,7.75,0.626440877
2_7,1473563400,0.281932172,7.8125,0.626440877
2_7,1473563700,0.273416946,7.75,0.626440877
2_7,1473564000,0.287959525,7.8125,0.626440877
2_7,1473564300,0.274533697,7.6875,0.847300274
2_7,1473564600,0.271254792,7.5,0.957729973
2_7,1473564900,0.275489139,7.6875,0.626440877
2_7,1473565200,0.271555694,7.8125,0.736870575
2_7,1473565500,0.271487448,7.875,0.957729973
2_7,1473565800,0.27804836,7.625,0.736870575
2_7,1473566100,0.265810631,7.4375,0.736870575
2_7,1473566400,0.288238713,7.6875,0.736870575
2_7,1473566700,0.286191336,7.8125,0.626440877
2_7,1473567000,0.292473061,7.6875,0.736870575
2_7,1473567300,0.295891559,7.8125,0.847300274
2_7,1473567600,0.325531992,7.6875,1.068159671
2_7,1473567900,0.328928776,7.5,0.957729973
2_7,1473568200,0.315319924,7.6875,0.957729973
2_7,1473568500,0.325671586,7.5625,0.847300274
2_7,1473568800,0.322857993,7.6875,0.957729973
2_7,1473569100,0.323391552,7.5625,0.957729973
2_7,1473569400,0.314550607,7.4375,1.068159671
2_7,1473569700,0.339212191,7.5,1.068159671
2_7,1473570000,0.323602494,7.5,0.847300274
2_7,1473570300,0.316436675,7.375,1.068159671
2_7,1473570600,0.30887379,7.3125,1.17858937
2_7,1473570900,0.316390144,7.25,0.957729973
2_7,1473571200,0.305570068,7.4375,1.068159671
2_7,1473571500,0.303361383,7.5,1.289019068
2_7,1473571800,0.30941045,7.4375,0.847300274
2_7,1473572100,0.303826696,7.375,0.847300274
2_7,1473572400,0.289867308,7.5,0.736870575
2_7,1473572700,0.295007465,7.375,0.957729973
2_7,1473573000,0.270718131,7.25,1.730737862
2_7,1473573300,0.280024389,7.5,1.068159671
2_7,1473573600,0.266204596,7.375,0.847300274
2_7,1473573900,0.273069512,7.25,0.736870575
2_7,1473574200,0.274114915,7.1875,0.736870575
2_7,1473574500,0.264228567,7.3125,0.736870575
2_7,1473574800,0.26778666,7,0.957729973
2_7,1473575100,0.266111533,7.375,0.957729973
2_7,1473575400,0.282096583,7.3125,0.736870575
2_7,1473575700,0.263784969,7.3125,0.516011178
2_7,1473576000,0.270324166,7.4375,0.847300274
2_7,1473576300,0.271627042,7.3125,0.626440877
2_7,1473576600,0.265506627,7.25,0.516011178
2_7,1473576900,0.272929918,7.3125,0.736870575
2_7,1473577200,0.26362366,7.1875,0.736870575
2_7,1473577500,0.267485757,7.0625,0.736870575
2_7,1473577800,0.27009151,7.25,0.736870575
2_7,1473578100,0.27932642,7.125,0.626440877
2_7,1473578400,0.264368161,6.9375,0.736870575
2_7,1473578700,0.265252255,7.125,0.516011178
2_7,1473579000,0.264368161,7.125,0.847300274
2_7,1473579300,0.273814013,7,0.40558148
2_7,1473579600,0.26276128,7.125,0.40558148
2_7,1473579900,0.265320501,7.25,0.516011178
2_7,1473580200,0.262320784,7.1875,0.736870575
2_7,1473580500,0.260971377,7.1875,0.626440877
2_7,1473580800,0.27083601,7.0625,0.626440877
2_7,1473581100,0.260692189,7.125,0.626440877
2_7,1473581400,0.265438381,7.1875,0.626440877
2_7,1473581700,0.25278187,6.875,0.626440877
2_7,1473582000,0.261204033,6.9375,0.626440877
2_7,1473582300,0.260202059,6.9375,0.736870575
2_7,1473582600,0.265785814,6.9375,0.516011178
2_7,1473582900,0.250455305,7.0625,0.626440877
2_7,1473583200,0.256178654,6.75,0.847300274
2_7,1473583500,0.252570928,6.75,0.626440877
2_7,1473583800,0.251314583,6.9375,0.736870575
2_7,1473584100,0.256225185,6.75,0.847300274
2_7,1473584400,0.255852935,6.875,0.626440877
2_7,1473584700,0.265438381,6.9375,0.736870575
2_7,1473585000,0.257410182,6.875,0.626440877
2_7,1473585300,0.253293714,6.875,0.626440877
2_7,1473585600,0.252037369,6.875,0.40558148
2_7,1473585900,0.259389313,6.5,0.626440877
2_7,1473586200,0.264715595,6.5,0.626440877
2_7,1473586500,0.24957121,6.5,0.295151781
2_7,1473586800,0.261225748,6.625,0.40558148
2_7,1473587100,0.257363651,6.875,0.40558148
2_7,1473587400,0.253501553,6.5625,0.626440877
2_7,1473587700,0.250197832,6.5,0.40558148
2_7,1473588000,0.253501553,6.5,0.40558148
2_7,1473588300,0.245383394,6.5625,0.295151781
2_7,1473588600,0.254757898,6.4375,0.516011178
2_7,1473588900,0.253641147,6.6875,0.516011178
2_7,1473589200,0.251525525,6.3125,0.40558148
2_7,1473589500,0.254363933,6.5,0.626440877
2_7,1473589800,0.253315428,6.625,0.516011178
2_7,1473590100,0.251686833,6.375,0.40558148
2_7,1473590400,0.245616051,6.6875,0.516011178
2_7,1473590700,0.244288358,6.5,0.40558148
2_7,1473591000,0.239892702,6.125,0.40558148
2_7,1473591300,0.241242109,6.375,0.40558148
2_7,1473591600,0.251199806,6.375,0.626440877
2_7,1473591900,0.250197832,6.125,0.40558148
2_7,1473592200,0.25950409,6.25,0.40558148
2_7,1473592500,0.264808657,6.375,0.40558148
2_7,1473592800,0.259829809,6.125,0.516011178
2_7,1473593100,0.271834882,6.0625,0.626440877
2_7,1473593400,0.26218119,6.125,0.516011178
2_7,1473593700,0.264762126,6.125,0.516011178
2_7,1473594000,0.281863926,6.125,0.516011178
2_7,1473594300,0.282561896,5.9375,0.626440877
2_7,1473594600,0.285328956,6.0625,0.626440877
2_7,1473594900,0.270066693,6.1875,0.626440877
2_7,1473595200,0.282397485,5.8125,0.626440877
2_7,1473595500,0.285980394,5.9375,0.736870575
2_7,1473595800,0.284423147,5.75,0.626440877
2_7,1473596100,0.296310341,5.875,0.516011178
2_7,1473596400,0.288632678,6,0.736870575
2_7,1473596700,0.290633524,5.9375,0.736870575
2_7,1473597000,0.292240404,5.8125,0.736870575
2_7,1473597300,0.276581074,5.875,0.736870575
2_7,1473597600,0.309177794,6,0.847300274
2_7,1473597900,0.298382535,5.9375,0.847300274
2_7,1473598200,0.294030308,5.75,0.957729973
2_7,1473598500,0.287633806,5.75,0.736870575
2_7,1473598800,0.29894091,5.9375,0.847300274
2_7,1473599100,0.277815704,5.875,0.626440877
2_7,1473599400,0.280675827,5.5625,0.626440877
2_7,1473599700,0.284237022,5.75,0.626440877
2_7,1473600000,0.283259865,5.5,0.736870575
2_7,1473600300,0.282282708,5.4375,0.626440877
2_7,1473600600,0.271813167,5.6875,0.516011178
2_7,1473600900,0.271347855,5.733333111,0.516011178
2_7,1473601200,0.272325012,5.5625,0.626440877
2_7,1473601500,0.264414692,5.375,0.626440877
2_7,1473601800,0.268624223,5.5,0.626440877
2_7,1473602100,0.259110125,5.375,0.295151781
2_7,1473602400,0.264343344,4.9375,0.40558148
2_7,1473602700,0.265413564,5.375,0.295151781
2_7,1473603000,0.257434999,5.25,0.40558148
2_7,1473603300,0.26939354,5.125,0.40558148
2_7,1473603600,0.24796433,5.1875,0.516011178
2_7,1473603900,0.246360551,5.1875,0.516011178
2_7,1473604200,0.258992246,5.25,0.40558148
2_7,1473604500,0.241055984,5.1875,0.184722083
2_7,1473604800,0.243894393,5.25,0.40558148
2_7,1473605100,0.238053165,5.0625,0.40558148
2_7,1473605400,0.2425667,5.4375,0.516011178
2_7,1473605700,0.2308191,5.0625,0.40558148
2_7,1473606000,0.220836587,5.0625,0.184722083
2_7,1473606300,0.230933877,5.125,0.295151781
2_7,1473606600,0.224605622,4.875,-0.036137314
2_7,1473606900,0.215603368,4.9375,0.295151781
2_7,1473607200,0.210019613,4.9375,0.40558148
2_7,1473607500,0.210367047,4.875,-0.036137314
2_7,1473607800,0.198898635,4.9375,0.074292384
2_7,1473608100,0.205087296,5.125,-0.036137314
2_7,1473608400,0.189825033,4.8125,-0.036137314
2_7,1473608700,0.185590686,4.875,-0.036137314
2_7,1473609000,0.172862827,4.8125,-0.146567013
2_7,1473609300,0.170908512,4.75,-0.036137314
2_7,1473609600,0.190684311,4.6875,-0.036137314
2_7,1473609900,0.196479008,4.8125,-0.36742641
2_7,1473610200,0.175840829,4.5625,-0.256996711
2_7,1473610500,0.180168239,4.8125,-0.477856108
2_7,1473610800,0.168023572,4.625,-0.256996711
2_7,1473611100,0.160113253,4.8125,-0.36742641
2_7,1473611400,0.147946871,4.5625,-0.477856108
2_7,1473611700,0.148458716,4.6875,-0.36742641
2_7,1473612000,0.133450823,4.625,-0.36742641
2_7,1473612300,0.137244674,4.625,-0.36742641
2_7,1473612600,0.125261316,4.6875,-0.477856108
2_7,1473612900,0.121724938,4.6875,-0.477856108
2_7,1473613200,0.118002435,4.5,-0.477856108
2_7,1473613500,0.116026406,4.1875,-0.698715505
2_7,1473613800,0.107672488,4.25,-0.698715505
2_7,1473614100,0.093061663,4.5625,-0.698715505
2_7,1473614400,0.091411353,4.375,-0.919574903
2_7,1473614700,0.089106503,4.3125,-0.919574903
2_7,1473615000,0.084617785,4.375,-0.809145204
2_7,1473615300,0.079334932,4.5,-0.809145204
2_7,1473615600,0.07833606,4.3125,-0.919574903
2_7,1473615900,0.073053208,4.625,-1.030004601
2_7,1473616200,0.074402615,4.25,-1.1404343
2_7,1473616500,0.073751177,4.4375,-1.1404343
2_7,1473616800,0.072122582,4.3125,-1.1404343
2_7,1473617100,0.069144579,4.1875,-1.1404343
2_7,1473617400,0.064562798,4.375,-1.1404343
2_7,1473617700,0.064817169,4.125,-1.250863998
2_7,1473618000,0.065772612,4.25,-1.1404343
2_7,1473618300,0.060700701,4.3125,-1.250863998
2_7,1473618600,0.060142326,4.0625,-1.250863998
2_7,1473618900,0.058327605,4,-1.1404343
2_7,1473619200,0.058327605,4.125,-1.250863998
2_7,1473619500,0.05418632,3.875,-1.250863998
2_7,1473619800,0.050020219,4,-1.361293697
2_7,1473620100,0.049973687,4,-1.361293697
2_7,1473620400,0.049812379,4.1875,-1.361293697
2_7,1473620700,0.056466354,4.3125,-1.250863998
2_7,1473621000,0.05092913,4,-1.250863998
2_7,1473621300,0.047718471,4.0625,-1.361293697
2_7,1473621600,0.052207189,4,-1.361293697
2_7,1473621900,0.051022193,4.125,-1.471723395
2_7,1473622200,0.047485814,3.9375,-1.471723395
2_7,1473622500,0.04697397,4.0625,-1.361293697
2_7,1473622800,0.044064214,3.9375,-1.471723395
2_7,1473623100,0.049300535,3.8125,-1.471723395
2_7,1473623400,0.047067033,3.9375,-1.471723395
2_7,1473623700,0.044855245,3.875,-1.471723395
2_7,1473624000,0.043087056,4,-1.471723395
2_7,1473624300,0.044228624,3.9375,-1.471723395
2_7,1473624600,0.042900931,3.9375,-1.471723395
2_7,1473624900,0.042320841,4,-1.471723395
2_7,1473625200,0.045087902,3.875,-1.471723395
2_7,1473625500,0.043645432,3.9375,-1.471723395
2_7,1473625800,0.042600029,3.9375,-1.471723395
2_7,1473626100,0.043949436,3.875,-1.471723395
2_7,1473626400,0.041877243,3.9375,-1.471723395
2_7,1473626700,0.04371678,4,-1.582153094
2_7,1473627000,0.040738777,3.875,-1.582153094
2_7,1473627300,0.042249493,4,-1.582153094
2_7,1473627600,0.042296024,3.9375,-1.471723395
2_7,1473627900,0.041111028,3.875,-1.582153094
2_7,1473628200,0.041669403,3.9375,-1.471723395
2_7,1473628500,0.041808997,3.9375,-1.582153094
2_7,1473628800,0.041995122,3.9375,-1.471723395
2_7,1473629100,0.041390215,3.75,-1.582153094
2_7,1473629400,0.042832685,3.8125,-1.471723395
2_7,1473629700,0.043856374,4,-1.471723395
2_7,1473630000,0.04371678,3.9375,-1.471723395
2_7,1473630300,0.045785871,3.75,-1.471723395
2_7,1473630600,0.043297998,3.75,-1.582153094
2_7,1473630900,0.045066187,3.8125,-1.471723395
2_7,1473631200,0.051440974,3.9375,-1.361293697
2_7,1473631500,0.05199935,3.6875,-1.361293697
2_7,1473631800,0.056466354,3.8125,-1.361293697
2_7,1473632100,0.057583105,3.8125,-1.471723395
2_7,1473632400,0.061584796,3.875,-1.361293697
2_7,1473632700,0.061839167,3.9375,-1.361293697
2_7,1473633000,0.062655015,3.6875,-1.471723395
2_7,1473633300,0.064305325,3.6875,-1.361293697
2_7,1473633600,0.067354676,3.75,-1.361293697
2_7,1473633900,0.070773174,3.75,-1.250863998
2_7,1473634200,0.07277402,3.6875,-1.361293697
2_7,1473634500,0.076961836,3.75,-1.250863998
2_7,1473634800,0.08373369,3.75,-1.1404343
2_7,1473635100,0.085058281,3.8125,-1.1404343
2_7,1473635400,0.081847622,3.625,-1.1404343
2_7,1473635700,0.084406843,4,-1.1404343
2_7,1473636000,0.088966909,3.875,-1.1404343
2_7,1473636300,0.089038257,3.625,-1.250863998
2_7,1473636600,0.091178697,3.625,-1.1404343
2_7,1473636900,0.095506107,3.875,-0.919574903
2_7,1473637200,0.1017413,3.6875,-1.030004601
2_7,1473637500,0.09922861,3.8125,-1.030004601
2_7,1473637800,0.103649082,3.8125,-0.919574903
2_7,1473638100,0.10104333,3.875,-1.030004601
2_7,1473638400,0.108162618,3.9375,-0.809145204
2_7,1473638700,0.11279093,3.875,-0.919574903
2_7,1473639000,0.113048403,3.8125,-0.919574903
2_7,1473639300,0.120819129,3.6875,-0.809145204
2_7,1473639600,0.117630184,3.8125,-0.809145204
2_7,1473639900,0.122097188,3.5,-0.809145204
2_7,1473640200,0.129635257,3.9375,-0.809145204
2_7,1473640500,0.135684325,3.4375,-0.698715505
2_7,1473640800,0.130451106,3.5625,-0.477856108
2_7,1473641100,0.138197015,3.5625,-0.698715505
2_7,1473641400,0.138708859,3.6875,-0.477856108
2_7,1473641700,0.154669092,3.4375,-0.477856108
2_7,1473642000,0.155413592,3.8125,-0.477856108
2_7,1473642300,0.152621715,3.8125,-0.477856108
2_7,1473642600,0.164766382,3.8125,-0.36742641
2_7,1473642900,0.163069541,3.8125,-0.146567013
2_7,1473643200,0.167790916,3.625,-0.256996711
2_7,1473643500,0.16793051,3.75,-0.256996711
2_7,1473643800,0.169025546,3.6875,-0.256996711
2_7,1473644100,0.171048106,3.625,-0.036137314
2_7,1473644400,0.182494804,3.8125,-0.036137314
2_7,1473644700,0.176166548,3.5625,-0.256996711
2_7,1473645000,0.181728588,3.625,-0.256996711
2_7,1473645300,0.185798525,3.75,-0.256996711
2_7,1473645600,0.206157516,3.6875,-0.146567013
2_7,1473645900,0.212135236,3.5625,-0.256996711
2_7,1473646200,0.212367892,3.8125,-0.146567013
2_7,1473646500,0.204178385,3.5625,-0.256996711
2_7,1473646800,0.211995642,3.75,-0.256996711
2_7,1473647100,0.210460109,3.625,-0.256996711
2_7,1473647400,0.211973927,3.75,-0.146567013
2_7,1473647700,0.209228581,3.5,-0.146567013
2_7,1473648000,0.210227453,3.625,0.074292384
2_7,1473648300,0.216555709,3.5625,-0.036137314
2_7,1473648600,0.214834051,3.5625,-0.036137314
2_7,1473648900,0.221140592,3.75,-0.036137314
2_7,1473649200,0.219605059,3.6875,-0.146567013
2_7,1473649500,0.221162306,3.8125,-0.146567013
2_7,1473649800,0.220231681,3.625,-0.036137314
2_7,1473650100,0.212135236,3.625,-0.146567013
2_7,1473650400,0.227794566,3.75,-0.036137314
2_7,1473650700,0.209368175,3.6875,-0.036137314
2_7,1473651000,0.209436421,3.6875,-0.036137314
2_7,1473651300,0.210066145,3.875,-0.036137314
2_7,1473651600,0.220396091,3.6875,-0.036137314
2_7,1473651900,0.219046684,3.625,-0.146567013
2_7,1473652200,0.214973645,3.75,-0.146567013
2_7,1473652500,0.222955312,3.75,-0.146567013
2_7,1473652800,0.23151707,3.9375,-0.036137314
2_7,1473653100,0.234749443,3.8125,0.074292384
2_7,1473653400,0.237494789,3.6875,-0.036137314
2_7,1473653700,0.247080235,3.8125,0.184722083
2_7,1473654000,0.25748153,3.75,0.40558148
2_7,1473654300,0.269440072,3.6875,0.295151781
2_7,1473654600,0.263949379,3.75,0.184722083
2_7,1473654900,0.280886769,3.6875,0.295151781
2_7,1473655200,0.271022136,3.6875,0.295151781
2_7,1473655500,0.271881413,3.8125,0.516011178
2_7,1473655800,0.267228284,3.75,0.516011178
2_7,1473656100,0.268090664,3.625,0.516011178
2_7,1473656400,0.265996756,3.875,0.40558148
2_7,1473656700,0.263971094,4.0625,0.40558148
2_7,1473657000,0.253759027,3.8125,0.516011178
2_7,1473657300,0.244638894,3.8125,0.516011178
2_7,1473657600,0.248429643,3.875,0.295151781
2_7,1473657900,0.238869014,3.875,0.40558148
2_7,1473658200,0.230887346,3.8125,0.184722083
2_7,1473658500,0.220464337,3.8125,-0.036137314
2_7,1473658800,0.223979001,3.9375,0.074292384
2_7,1473659100,0.212113521,3.875,-0.036137314
2_7,1473659400,0.209461238,3.6875,0.184722083
2_7,1473659700,0.212904553,3.75,0.074292384
2_7,1473660000,0.213928242,3.5,0.074292384
2_7,1473660300,0.200434167,3.733333349,-0.036137314
2_7,1473660600,0.210320516,3.75,0.074292384
2_7,1473660900,0.202363665,3.6875,-0.036137314
2_7,1473661200,0.209343359,3.9375,0.074292384
2_7,1473661500,0.192012004,3.8125,0.184722083
2_7,1473661800,0.187219281,3.8125,0.074292384
2_7,1473662100,0.202875509,3.625,-0.036137314
2_7,1473662400,0.186589557,3.875,-0.146567013
2_7,1473662700,0.185798525,4,-0.036137314
2_7,1473663000,0.192384254,3.9375,-0.146567013
2_7,1473663300,0.18503231,3.8125,0.074292384
2_7,1473663600,0.198501568,3.75,-0.036137314
2_7,1473663900,0.194896944,3.875,-0.036137314
2_7,1473664200,0.1943851,3.6875,-0.036137314
2_7,1473664500,0.196361128,3.75,-0.036137314
2_7,1473664800,0.195430503,3.9375,-0.036137314
2_7,1473665100,0.195781038,3.625,-0.036137314
2_7,1473665400,0.200967726,4,-0.036137314
2_7,1473665700,0.20629711,3.8125,-0.146567013
2_7,1473666000,0.195383971,3.75,-0.146567013
2_7,1473666300,0.197664005,3.875,-0.036137314
2_7,1473666600,0.195523565,3.875,-0.036137314
2_7,1473666900,0.194292037,3.8125,-0.036137314
2_7,1473667200,0.20234195,3.875,-0.146567013
2_7,1473667500,0.200223226,3.8125,-0.036137314
2_7,1473667800,0.203759604,3.625,-0.036137314
2_7,1473668100,0.212088705,3.8125,-0.036137314
2_7,1473668400,0.208297956,3.75,-0.036137314
2_7,1473668700,0.209715609,3.875,-0.036137314
2_7,1473669000,0.213835179,3.8125,0.074292384
2_7,1473669300,0.204736761,3.8125,-0.036137314
2_7,1473669600,0.207389044,3.875,0.074292384
2_7,1473669900,0.217604214,4,0.074292384
2_7,1473670200,0.219673305,3.9375,0.184722083
2_7,1473670500,0.219232809,3.875,0.184722083
2_7,1473670800,0.216648771,3.9375,0.184722083
2_7,1473671100,0.218116058,3.6875,0.074292384
2_7,1473671400,0.223792875,3.9375,0.184722083
2_7,1473671700,0.238751134,3.75,0.184722083
2_7,1473672000,0.234935568,3.8125,0.295151781
2_7,1473672300,0.234727729,3.75,0.295151781
2_7,1473672600,0.228352942,3.6875,0.40558148
2_7,1473672900,0.233679224,3.9375,0.295151781
2_7,1473673200,0.233958411,3.875,0.40558148
2_7,1473673500,0.245662582,3.6875,0.40558148
2_7,1473673800,0.24149648,3.6875,0.40558148
2_7,1473674100,0.236682043,3.6875,0.40558148
2_7,1473674400,0.24759208,3.875,0.40558148
2_7,1473674700,0.253200651,3.9375,0.516011178
2_7,1473675000,0.242684579,3.9375,0.295151781
2_7,1473675300,0.252874932,3.875,0.40558148
2_7,1473675600,0.242777642,3.9375,0.626440877
2_7,1473675900,0.242963767,3.9375,0.40558148
2_7,1473676200,0.257317119,3.75,0.516011178
2_7,1473676500,0.255294559,3.5625,0.626440877
2_7,1473676800,0.257155811,3.75,0.626440877
2_7,1473677100,0.260015934,3.8125,0.516011178
2_7,1473677400,0.262367315,3.75,0.295151781
2_7,1473677700,0.255992529,3.625,0.184722083
2_7,1473678000,0.271952761,3.625,0.40558148
2_7,1473678300,0.270649885,3.8125,0.516011178
2_7,1473678600,0.267600535,3.8125,0.516011178
2_7,1473678900,0.276652422,3.6875,0.40558148
2_7,1473679200,0.28307374,3.625,0.626440877
2_7,1473679500,0.278699798,3.75,0.516011178
2_7,1473679800,0.277046387,3.5,0.626440877
2_7,1473680100,0.281584739,3.5625,0.626440877
2_7,1473680400,0.284305268,3.5625,0.516011178
2_7,1473680700,0.301500131,3.8125,0.736870575
2_7,1473681000,0.299567531,3.5,0.736870575
2_7,1473681300,0.314783263,3.625,0.736870575
2_7,1473681600,0.319693866,3.625,0.736870575
2_7,1473681900,0.319808643,3.8125,0.736870575
2_7,1473682200,0.3276259,3.625,0.847300274
2_7,1473682500,0.327929904,3.8125,0.957729973
2_7,1473682800,0.328953593,3.75,0.847300274
2_7,1473683100,0.318831486,3.8125,0.847300274
2_7,1473683400,0.315434702,3.5625,0.957729973
2_7,1473683700,0.326254778,3.625,1.068159671
2_7,1473684000,0.329254495,3.625,1.068159671
2_7,1473684300,0.329093186,3.5,1.289019068
2_7,1473684600,0.338002378,3.5,1.399448767
2_7,1473684900,0.327371529,3.5625,1.399448767
2_7,1473685200,0.32923278,3.3125,1.289019068
2_7,1473685500,0.31769302,3.5625,1.17858937
2_7,1473685800,0.312900297,3.5,0.957729973
2_7,1473686100,0.328835713,3.75,0.957729973
2_7,1473686400,0.324672714,3.625,0.847300274
2_7,1473686700,0.330023812,3.5625,0.847300274
2_7,1473687000,0.318319642,3.625,1.068159671
2_7,1473687300,0.315645643,3.3125,1.068159671
2_7,1473687600,0.326952747,3.5625,0.847300274
2_7,1473687900,0.315692175,3.5,0.847300274
2_7,1473688200,0.319554272,3.4375,0.847300274
2_7,1473688500,0.311085577,3.3125,0.847300274
2_7,1473688800,0.325882527,3.1875,1.068159671
2_7,1473689100,0.306711636,3.5,0.957729973
2_7,1473689400,0.310781572,3.4375,0.847300274
2_7,1473689700,0.306758167,3.375,0.847300274
2_7,1473690000,0.310037072,3.375,0.847300274
2_7,1473690300,0.303780164,3.25,1.068159671
2_7,1473690600,0.307338257,3.375,1.068159671
2_7,1473690900,0.306174975,3.375,0.847300274
2_7,1473691200,0.313691329,3.25,0.736870575
2_7,1473691500,0.306035381,3.1875,0.847300274
2_7,1473691800,0.294334312,3.1875,0.847300274
2_7,1473692100,0.28653877,3.1875,0.626440877
2_7,1473692400,0.287075431,3.25,0.626440877
2_7,1473692700,0.287934709,3,0.626440877
2_7,1473693000,0.271720105,3.1875,0.626440877
2_7,1473693300,0.26362366,3.25,0.626440877
2_7,1473693600,0.266275944,3.3125,0.40558148
2_7,1473693900,0.248733647,3.25,0.40558148
2_7,1473694200,0.245057675,3.1875,0.40558148
2_7,1473694500,0.238751134,3,0.40558148
2_7,1473694800,0.231957566,3.125,0.295151781
2_7,1473695100,0.235797948,3.125,0.184722083
2_7,1473695400,0.219744653,3.0625,0.184722083
2_7,1473695700,0.211462083,3,0.074292384
2_7,1473696000,0.211927396,3.0625,0.295151781
2_7,1473696300,0.208623675,3.1875,0.074292384
2_7,1473696600,0.209250296,3.3125,-0.146567013
2_7,1473696900,0.18358984,3.0625,-0.036137314
2_7,1473697200,0.185798525,3.0625,-0.036137314
2_7,1473697500,0.172537107,3,-0.146567013
2_7,1473697800,0.172282736,3.125,-0.256996711
2_7,1473698100,0.1586956,3.0625,-0.146567013
2_7,1473698400,0.152088156,3.125,-0.256996711
2_7,1473698700,0.150900057,3,-0.256996711
2_7,1473699000,0.138733676,3.0625,-0.146567013
2_7,1473699300,0.144503556,3.0625,-0.256996711
2_7,1473699600,0.135941798,3.0625,-0.36742641
2_7,1473699900,0.130426289,3,-0.477856108
2_7,1473700200,0.122236782,3.125,-0.588285807
2_7,1473700500,0.110907964,3,-0.588285807
2_7,1473700800,0.107231992,3,-0.698715505
2_7,1473701100,0.103810391,3,-0.809145204
2_7,1473701400,0.100624549,3.0625,-0.809145204
2_7,1473701700,0.093226073,3.1875,-0.698715505
2_7,1473702000,0.095413044,3,-0.809145204
2_7,1473702300,0.093086479,3,-0.919574903
2_7,1473702600,0.081034875,2.9375,-0.919574903
2_7,1473702900,0.082685185,3,-1.030004601
2_7,1473703200,0.076775711,3,-1.030004601
2_7,1473703500,0.07940628,3.0625,-1.030004601
2_7,1473703800,0.07507887,3,-0.919574903
2_7,1473704100,0.074123427,2.9375,-1.030004601
2_7,1473704400,0.072752305,3,-1.030004601
2_7,1473704700,0.071145425,3,-1.1404343
2_7,1473705000,0.065214236,3,-1.250863998
2_7,1473705300,0.064516267,3,-1.250863998
2_7,1473705600,0.062608484,2.9375,-1.1404343
2_7,1473705900,0.059165168,3,-1.250863998
2_7,1473706200,0.055954509,2.9375,-1.250863998
2_7,1473706500,0.059233414,3,-1.250863998
2_7,1473706800,0.057024729,2.9375,-1.250863998
2_7,1473707100,0.056373291,3,-1.250863998
2_7,1473707400,0.052511194,2.9375,-1.361293697
2_7,1473707700,0.052486377,3,-1.250863998
2_7,1473708000,0.053023038,2.8125,-1.361293697
2_7,1473708300,0.051369626,2.875,-1.361293697
2_7,1473708600,0.051347912,2.875,-1.361293697
2_7,1473708900,0.049579723,2.875,-1.250863998
2_7,1473709200,0.049089593,2.8125,-1.361293697
2_7,1473709500,0.048835222,3,-1.471723395
2_7,1473709800,0.048903468,3,-1.361293697
2_7,1473710100,0.047507529,2.9375,-1.361293697
2_7,1473710400,0.048065905,3,-1.471723395
2_7,1473710700,0.047274873,2.9375,-1.471723395
